platform,owner,repo,id,created,updated,default_branch,#stars,#forks,size,license,main_language,language_distribution,#commits,#branches,#contributors
GitLab,ska-telescope/low-cbf,ska-low-cbf-fw-corr,38134197,2022-07-27T08:40:41.838Z,2025-05-08T12:37:42.762Z,main,0,0.0,37273448.0,BSD-3-Clause,VHDL,"{""Makefile"": {""size"": 1035, ""percentage"": ""0.03""}, ""Shell"": {""size"": 150273, ""percentage"": ""3.78""}, ""Tcl"": {""size"": 121377, ""percentage"": ""3.05""}, ""VHDL"": {""size"": 3124168, ""percentage"": ""78.62""}, ""MATLAB"": {""size"": 38911, ""percentage"": ""0.98""}, ""Python"": {""size"": 517958, ""percentage"": ""13.03""}, ""Stata"": {""size"": 18382, ""percentage"": ""0.46""}, ""Batchfile"": {""size"": 1555, ""percentage"": ""0.04""}}",326.0,10.0,6.0
GitLab,CentOS/automotive/rpms,aboot-update,38956431,2022-08-29T08:00:45.883Z,2025-05-08T08:47:39.771Z,main,0,6.0,48354.0,,Shell,"{""Shell"": {""size"": 10475, ""percentage"": ""100.00""}}",71.0,1.0,7.0
GitLab,CentOS/kmods/src,kmod-mptsas,37393904,2022-06-28T09:45:59.526Z,2025-05-08T06:04:08.092Z,c9/main,0,0.0,827169.0,,C,"{""Makefile"": {""size"": 53, ""percentage"": ""0.01""}, ""C"": {""size"": 627384, ""percentage"": ""99.99""}}",62.0,154.0,2.0
GitLab,bonsamurais/bonsai/util,classifications,52331989,2023-11-20T06:17:44.625Z,2025-05-08T08:41:20.287Z,main,0,0.0,11095005.0,MIT,Python,"{""Dockerfile"": {""size"": 624, ""percentage"": ""0.80""}, ""Python"": {""size"": 77240, ""percentage"": ""99.20""}}",649.0,8.0,14.0
GitLab,mytcyxy,xjqiuda,52334081,2023-11-20T07:41:36.657Z,2025-05-08T08:32:29.998Z,main,0,0.0,31918.0,,,,19.0,1.0,1.0
GitLab,muliadev1,mp-api,44424508,2023-03-18T03:55:08.759Z,2025-05-08T02:57:24.041Z,main,0,0.0,2690648.0,NOASSERTION,JavaScript,"{""JavaScript"": {""size"": 2029570, ""percentage"": ""100.00""}}",1539.0,12.0,8.0
GitLab,danlow.edmr,prime-checker,68411815,2025-03-26T22:05:50.736Z,2025-05-08T09:29:25.601Z,main,0,0.0,5073237.0,NOASSERTION,Go,"{""Dockerfile"": {""size"": 300, ""percentage"": ""6.94""}, ""Makefile"": {""size"": 834, ""percentage"": ""19.30""}, ""Shell"": {""size"": 469, ""percentage"": ""10.85""}, ""Go"": {""size"": 2719, ""percentage"": ""62.91""}}",11.0,1.0,1.0
GitLab,hagzag,website,31650441,2021-11-27T09:57:13.900Z,2025-05-08T13:34:21.867Z,main,1,1.0,682503117.0,CC-BY-4.0,HTML,"{""Dockerfile"": {""size"": 4796, ""percentage"": ""0.01""}, ""Makefile"": {""size"": 8576, ""percentage"": ""0.01""}, ""JavaScript"": {""size"": 49175, ""percentage"": ""0.08""}, ""SCSS"": {""size"": 75952, ""percentage"": ""0.13""}, ""HTML"": {""size"": 58779973, ""percentage"": ""99.13""}, ""Python"": {""size"": 92216, ""percentage"": ""0.16""}, ""Shell"": {""size"": 36798, ""percentage"": ""0.06""}, ""Go"": {""size"": 104553, ""percentage"": ""0.18""}, ""CSS"": {""size"": 141405, ""percentage"": ""0.24""}, ""Mermaid"": {""size"": 1584, ""percentage"": ""0.00""}}",55113.0,99.0,6087.0
GitLab,libcamera,ci,11593728,2019-03-31T07:47:32.341Z,2025-05-08T09:17:43.917Z,master,0,1.0,12190599.0,NOASSERTION,C++,"{""C"": {""size"": 1102032, ""percentage"": ""18.74""}, ""Meson"": {""size"": 98164, ""percentage"": ""1.67""}, ""C++"": {""size"": 3683067, ""percentage"": ""62.63""}, ""Shell"": {""size"": 46899, ""percentage"": ""0.80""}, ""GLSL"": {""size"": 16659, ""percentage"": ""0.28""}, ""Python"": {""size"": 933628, ""percentage"": ""15.88""}}",5502.0,2.0,124.0
GitLab,codescenePRintegration,printegrationsuppressiongitlab,68644983,2025-04-03T15:33:20.007Z,2025-05-08T02:49:28.634Z,master,0,0.0,82218.0,,Java,"{""Java"": {""size"": 30229, ""percentage"": ""100.00""}}",2037.0,498.0,115.0
GitLab,anchorpoint,anchorpoint-docs,28176346,2021-07-15T18:18:46.718Z,2025-05-08T13:04:11.695Z,master,1,0.0,1793048.0,,Python,"{""Makefile"": {""size"": 638, ""percentage"": ""0.31""}, ""Batchfile"": {""size"": 958, ""percentage"": ""0.46""}, ""Shell"": {""size"": 125, ""percentage"": ""0.06""}, ""Python"": {""size"": 199668, ""percentage"": ""95.90""}, ""CSS"": {""size"": 5080, ""percentage"": ""2.44""}, ""JavaScript"": {""size"": 1600, ""percentage"": ""0.77""}, ""HTML"": {""size"": 141, ""percentage"": ""0.07""}}",647.0,4.0,8.0
GitLab,aion-physics/code/artiq/experiment-repositories,icl_experiments,34978465,2022-03-31T18:41:53.375Z,2025-05-08T11:44:34.628Z,master,0,3.0,2008038.0,,Python,"{""Shell"": {""size"": 2216, ""percentage"": ""0.23""}, ""Python"": {""size"": 956348, ""percentage"": ""98.60""}, ""Nix"": {""size"": 10158, ""percentage"": ""1.05""}, ""Jupyter Notebook"": {""size"": 788, ""percentage"": ""0.08""}, ""Batchfile"": {""size"": 458, ""percentage"": ""0.05""}}",3927.0,90.0,23.0
GitLab,i51cg,51cg,63053164,2024-10-29T06:43:46.597Z,2025-05-08T03:28:07.501Z,main,20,5.0,30197.0,,,,140.0,1.0,1.0
GitLab,cki-project,cki-lib,14397365,2019-09-19T15:17:11.432Z,2025-05-08T11:43:49.419Z,main,5,31.0,1042583.0,GPL-3.0,Python,"{""Python"": {""size"": 467761, ""percentage"": ""93.79""}, ""Shell"": {""size"": 30982, ""percentage"": ""6.21""}}",1825.0,2.0,32.0
GitLab,fortio,fortio,8113765,2018-08-27T20:22:31.429Z,2025-05-08T13:11:45.271Z,master,0,0.0,1300321.0,Apache-2.0,Go,"{""Dockerfile"": {""size"": 1043, ""percentage"": ""0.16""}, ""Makefile"": {""size"": 10205, ""percentage"": ""1.58""}, ""Shell"": {""size"": 18631, ""percentage"": ""2.88""}, ""Go"": {""size"": 582198, ""percentage"": ""90.05""}, ""CSS"": {""size"": 1080, ""percentage"": ""0.17""}, ""JavaScript"": {""size"": 21382, ""percentage"": ""3.31""}, ""HTML"": {""size"": 11973, ""percentage"": ""1.85""}}",621.0,410.0,43.0
GitLab,first_group_mohammed,coding-interview-prep,42139735,2022-12-27T02:36:23.387Z,2025-05-08T08:11:22.798Z,main,0,0.0,46958717.0,,Jupyter Notebook,"{""Python"": {""size"": 34989, ""percentage"": ""16.37""}, ""Jupyter Notebook"": {""size"": 178450, ""percentage"": ""83.48""}, ""Shell"": {""size"": 314, ""percentage"": ""0.15""}}",75.0,1.0,4.0
GitLab,fgcare,fjp-blog-main,68421645,2025-03-27T08:34:23.548Z,2025-05-08T08:03:44.393Z,main,0,0.0,359493.0,ISC,JavaScript,"{""JavaScript"": {""size"": 14244, ""percentage"": ""81.17""}, ""HTML"": {""size"": 3304, ""percentage"": ""18.83""}}",43.0,1.0,1.0
GitLab,sylva-projects/sylva-elements/helm-charts,sylva-dashboards,53587722,2024-01-05T13:05:57.247Z,2025-05-08T11:11:07.386Z,main,1,1.0,2260748.0,NOASSERTION,Smarty,"{""Smarty"": {""size"": 1872, ""percentage"": ""100.00""}}",200.0,9.0,17.0
GitLab,b2460,skia,31591488,2021-11-25T03:35:49.441Z,2025-05-08T08:12:01.606Z,main,0,0.0,222655322.0,BSD-3-Clause,C++,"{""Starlark"": {""size"": 903149, ""percentage"": ""1.60""}, ""Python"": {""size"": 913419, ""percentage"": ""1.62""}, ""Makefile"": {""size"": 23880, ""percentage"": ""0.04""}, ""Go"": {""size"": 810746, ""percentage"": ""1.43""}, ""Shell"": {""size"": 127087, ""percentage"": ""0.22""}, ""C++"": {""size"": 44620711, ""percentage"": ""78.92""}, ""Dockerfile"": {""size"": 30423, ""percentage"": ""0.05""}, ""C"": {""size"": 537811, ""percentage"": ""0.95""}, ""HTML"": {""size"": 532378, ""percentage"": ""0.94""}, ""JavaScript"": {""size"": 803383, ""percentage"": ""1.42""}, ""Objective-C++"": {""size"": 633335, ""percentage"": ""1.12""}, ""CMake"": {""size"": 206, ""percentage"": ""0.00""}, ""Rust"": {""size"": 111604, ""percentage"": ""0.20""}, ""TypeScript"": {""size"": 51014, ""percentage"": ""0.09""}, ""Objective-C"": {""size"": 167754, ""percentage"": ""0.30""}, ""PowerShell"": {""size"": 1360, ""percentage"": ""0.00""}, ""Java"": {""size"": 174474, ""percentage"": ""0.31""}, ""GLSL"": {""size"": 2999518, ""percentage"": ""5.31""}, ""NASL"": {""size"": 71756, ""percentage"": ""0.13""}, ""Lex"": {""size"": 3505, ""percentage"": ""0.01""}, ""HLSL"": {""size"": 650004, ""percentage"": ""1.15""}, ""Metal"": {""size"": 447166, ""percentage"": ""0.79""}, ""WGSL"": {""size"": 644724, ""percentage"": ""1.14""}, ""Batchfile"": {""size"": 454, ""percentage"": ""0.00""}, ""CSS"": {""size"": 3078, ""percentage"": ""0.01""}, ""Pawn"": {""size"": 1277245, ""percentage"": ""2.26""}}",75199.0,130.0,687.0
GitLab,k.l.lambda,mlops,64850763,2024-11-26T11:44:08.257Z,2025-05-08T10:40:34.842Z,main,0,0.0,29490924.0,,Python,"{""Python"": {""size"": 560487, ""percentage"": ""83.64""}, ""Shell"": {""size"": 104952, ""percentage"": ""15.66""}, ""Dockerfile"": {""size"": 3850, ""percentage"": ""0.57""}, ""Jinja"": {""size"": 868, ""percentage"": ""0.13""}}",253.0,10.0,9.0
GitLab,v-nova-public,conan-profiles,18852604,2020-05-18T14:41:19.202Z,2025-05-08T09:20:56.894Z,master,1,0.0,98919.0,,Python,"{""Python"": {""size"": 42124, ""percentage"": ""99.60""}, ""C"": {""size"": 170, ""percentage"": ""0.40""}}",176.0,10.0,16.0
GitLab,fatema_sebti,wamasim,69024353,2025-04-16T09:33:25.315Z,2025-05-08T13:04:45.497Z,main,0,0.0,155380.0,GPL-3.0,Python,"{""Python"": {""size"": 30907, ""percentage"": ""100.00""}}",14.0,1.0,1.0
GitLab,postmarketOS/mirror,pmaports,62308373,2024-10-06T14:38:28.359Z,2025-05-08T05:08:35.932Z,master,0,1.0,76339782.0,GPL-3.0,Shell,"{""Shell"": {""size"": 3351209, ""percentage"": ""97.21""}, ""Jinja"": {""size"": 1588, ""percentage"": ""0.05""}, ""Python"": {""size"": 66704, ""percentage"": ""1.93""}, ""C"": {""size"": 14636, ""percentage"": ""0.42""}, ""Batchfile"": {""size"": 12224, ""percentage"": ""0.35""}, ""Lua"": {""size"": 539, ""percentage"": ""0.02""}, ""Makefile"": {""size"": 120, ""percentage"": ""0.00""}, ""CSS"": {""size"": 46, ""percentage"": ""0.00""}, ""JavaScript"": {""size"": 256, ""percentage"": ""0.01""}}",10848.0,539.0,763.0
GitLab,expressive-py,expressive,39843261,2022-09-30T07:41:54.450Z,2025-05-08T02:24:07.222Z,main,3,0.0,1754433.0,Apache-2.0,Python,"{""Python"": {""size"": 185918, ""percentage"": ""95.25""}, ""Shell"": {""size"": 8118, ""percentage"": ""4.16""}, ""Dockerfile"": {""size"": 1159, ""percentage"": ""0.59""}}",303.0,23.0,2.0
GitLab,nicetokillye,students-manager-frontend,54775242,2024-02-09T16:09:35.889Z,2025-05-08T09:13:07.324Z,main,0,0.0,1908621.0,,Vue,"{""Dockerfile"": {""size"": 243, ""percentage"": ""0.17""}, ""HTML"": {""size"": 377, ""percentage"": ""0.26""}, ""Vue"": {""size"": 137423, ""percentage"": ""95.62""}, ""JavaScript"": {""size"": 5676, ""percentage"": ""3.95""}}",68.0,4.0,2.0
GitLab,hailehoang2610,b23dccc058-ktgk,68619583,2025-04-03T02:44:29.836Z,2025-05-08T03:59:27.355Z,main,0,0.0,36353.0,NOASSERTION,,,1.0,2.0,2.0
GitLab,huggingworld,transformers,19675562,2020-06-30T07:44:21.912Z,2025-05-08T13:11:43.376Z,master,0,2.0,43944491.0,Apache-2.0,Python,"{""Makefile"": {""size"": 3108, ""percentage"": ""0.01""}, ""Python"": {""size"": 24450680, ""percentage"": ""99.53""}, ""Dockerfile"": {""size"": 11203, ""percentage"": ""0.05""}, ""Jsonnet"": {""size"": 937, ""percentage"": ""0.00""}, ""Shell"": {""size"": 28784, ""percentage"": ""0.12""}, ""C"": {""size"": 6021, ""percentage"": ""0.02""}, ""C++"": {""size"": 6792, ""percentage"": ""0.03""}, ""Cuda"": {""size"": 51931, ""percentage"": ""0.21""}, ""MDX"": {""size"": 6258, ""percentage"": ""0.03""}}",9348.0,4996.0,3269.0
GitLab,RaoOfPhysics,raoofphysics.gitlab.io,11842274,2019-04-13T17:43:18.392Z,2025-05-08T10:18:31.403Z,master,0,0.0,212326.0,,HTML,"{""HTML"": {""size"": 36347, ""percentage"": ""79.79""}, ""JavaScript"": {""size"": 1201, ""percentage"": ""2.64""}, ""CSS"": {""size"": 8008, ""percentage"": ""17.58""}}",49.0,1.0,2.0
GitLab,oss-review-toolkit,ort,20241545,2020-07-30T08:00:51.360Z,2025-05-08T10:52:08.602Z,master,2,3.0,122429860.0,Apache-2.0,Kotlin,"{""Dockerfile"": {""size"": 7127, ""percentage"": ""0.16""}, ""Kotlin"": {""size"": 3902672, ""percentage"": ""87.40""}, ""Ruby"": {""size"": 4423, ""percentage"": ""0.10""}, ""Rust"": {""size"": 280, ""percentage"": ""0.01""}, ""Python"": {""size"": 20751, ""percentage"": ""0.46""}, ""Go"": {""size"": 1235, ""percentage"": ""0.03""}, ""Java"": {""size"": 559, ""percentage"": ""0.01""}, ""Objective-C"": {""size"": 561, ""percentage"": ""0.01""}, ""Scala"": {""size"": 6656, ""percentage"": ""0.15""}, ""Emacs Lisp"": {""size"": 191, ""percentage"": ""0.00""}, ""Haskell"": {""size"": 30438, ""percentage"": ""0.68""}, ""Shell"": {""size"": 16341, ""percentage"": ""0.37""}, ""Batchfile"": {""size"": 9453, ""percentage"": ""0.21""}, ""JavaScript"": {""size"": 291650, ""percentage"": ""6.53""}, ""CSS"": {""size"": 25058, ""percentage"": ""0.56""}, ""HTML"": {""size"": 117866, ""percentage"": ""2.64""}, ""Roff"": {""size"": 7585, ""percentage"": ""0.17""}, ""FreeMarker"": {""size"": 20565, ""percentage"": ""0.46""}, ""ANTLR"": {""size"": 1883, ""percentage"": ""0.04""}}",9538.0,4189.0,126.0
GitLab,riseproject/python,wheel_builder,56254198,2024-03-27T14:04:48.929Z,2025-05-08T11:55:09.714Z,main,0,3.0,818258.0,Apache-2.0,Shell,"{""Shell"": {""size"": 6079, ""percentage"": ""58.30""}, ""Python"": {""size"": 4348, ""percentage"": ""41.70""}}",326.0,22.0,4.0
GitLab,bretzel15,tobiasesswein.de,21025407,2020-09-09T09:40:35.118Z,2025-05-08T13:01:13.758Z,master,0,0.0,17861001.0,,HTML,"{""HTML"": {""size"": 5414489, ""percentage"": ""99.60""}, ""JavaScript"": {""size"": 17709, ""percentage"": ""0.33""}, ""CSS"": {""size"": 4045, ""percentage"": ""0.07""}}",8320.0,1.0,5.0
GitLab,emi-solutions,go-base,65475138,2024-12-17T11:31:00.049Z,2025-05-08T03:44:28.032Z,main,0,0.0,263259.0,NOASSERTION,Go,"{""Go"": {""size"": 100725, ""percentage"": ""99.16""}, ""PLpgSQL"": {""size"": 853, ""percentage"": ""0.84""}}",63.0,1.0,4.0
GitLab,CAS-eResearch/GWDC,gwcloud_bilby,33500899,2022-02-08T01:21:05.955Z,2025-05-08T08:08:13.814Z,master,0,0.0,3224469.0,MIT,Python,"{""Dockerfile"": {""size"": 2451, ""percentage"": ""0.30""}, ""Shell"": {""size"": 1497, ""percentage"": ""0.19""}, ""Python"": {""size"": 637250, ""percentage"": ""78.95""}, ""JavaScript"": {""size"": 160596, ""percentage"": ""19.90""}, ""HTML"": {""size"": 373, ""percentage"": ""0.05""}, ""SCSS"": {""size"": 4973, ""percentage"": ""0.62""}}",298.0,5.0,5.0
GitLab,6x-classroom,6x-classroom.gitlab.io,68670151,2025-04-04T12:45:36.446Z,2025-05-08T11:07:21.665Z,main,0,0.0,3725392.0,,HTML,"{""CSS"": {""size"": 47518, ""percentage"": ""3.12""}, ""HTML"": {""size"": 1418489, ""percentage"": ""93.17""}, ""JavaScript"": {""size"": 56423, ""percentage"": ""3.71""}}",14.0,1.0,2.0
GitLab,mllw,skia,19905293,2020-07-12T07:53:53.573Z,2025-05-08T07:52:51.160Z,master,0,2.0,169450864.0,BSD-3-Clause,C++,"{""Starlark"": {""size"": 31450, ""percentage"": ""0.07""}, ""Python"": {""size"": 1001597, ""percentage"": ""2.33""}, ""C++"": {""size"": 35605554, ""percentage"": ""82.86""}, ""C"": {""size"": 597594, ""percentage"": ""1.39""}, ""Shell"": {""size"": 123917, ""percentage"": ""0.29""}, ""Batchfile"": {""size"": 865, ""percentage"": ""0.00""}, ""Makefile"": {""size"": 20469, ""percentage"": ""0.05""}, ""HTML"": {""size"": 519284, ""percentage"": ""1.21""}, ""JavaScript"": {""size"": 777272, ""percentage"": ""1.81""}, ""Dockerfile"": {""size"": 15773, ""percentage"": ""0.04""}, ""Objective-C++"": {""size"": 393530, ""percentage"": ""0.92""}, ""Go"": {""size"": 329656, ""percentage"": ""0.77""}, ""TypeScript"": {""size"": 42130, ""percentage"": ""0.10""}, ""C#"": {""size"": 4683, ""percentage"": ""0.01""}, ""Objective-C"": {""size"": 83127, ""percentage"": ""0.19""}, ""PowerShell"": {""size"": 1432, ""percentage"": ""0.00""}, ""Java"": {""size"": 130761, ""percentage"": ""0.30""}, ""GLSL"": {""size"": 1742334, ""percentage"": ""4.05""}, ""Lex"": {""size"": 2712, ""percentage"": ""0.01""}, ""Metal"": {""size"": 267990, ""percentage"": ""0.62""}, ""CSS"": {""size"": 3078, ""percentage"": ""0.01""}, ""Pawn"": {""size"": 1277297, ""percentage"": ""2.97""}}",55324.0,131.0,687.0
GitLab,micro1361407/stackover_kata-microservices,stackover_kata-resource-service,61149212,2024-08-26T14:03:12.851Z,2025-05-08T12:00:07.432Z,dev,0,0.0,2712263.0,,HTML,"{""Java"": {""size"": 81440, ""percentage"": ""11.61""}, ""HTML"": {""size"": 620316, ""percentage"": ""88.39""}}",53.0,12.0,16.0
GitLab,squavia,types,65739644,2024-12-28T16:03:16.554Z,2025-05-08T02:25:38.375Z,main,0,0.0,83609011.0,,JavaScript,"{""TypeScript"": {""size"": 31760, ""percentage"": ""43.14""}, ""JavaScript"": {""size"": 41866, ""percentage"": ""56.86""}}",250.0,2.0,1.0
GitLab,Orange-OpenSource/k8s-tz/applications,goldilocks,62481837,2024-10-11T06:41:21.247Z,2025-05-08T10:51:54.113Z,main,0,1.0,120138.0,,,,399.0,3.0,12.0
GitLab,changlimin,ovs,13160667,2019-07-04T01:00:32.011Z,2025-05-08T08:55:32.240Z,master,0,0.0,30795545.0,Apache-2.0,C,"{""Shell"": {""size"": 209873, ""percentage"": ""1.29""}, ""Makefile"": {""size"": 102278, ""percentage"": ""0.63""}, ""Ruby"": {""size"": 1565, ""percentage"": ""0.01""}, ""M4"": {""size"": 114624, ""percentage"": ""0.71""}, ""Python"": {""size"": 1251080, ""percentage"": ""7.70""}, ""C"": {""size"": 14169669, ""percentage"": ""87.22""}, ""PowerShell"": {""size"": 5683, ""percentage"": ""0.03""}, ""Batchfile"": {""size"": 85, ""percentage"": ""0.00""}, ""C++"": {""size"": 75906, ""percentage"": ""0.47""}, ""Roff"": {""size"": 307424, ""percentage"": ""1.89""}, ""Dockerfile"": {""size"": 569, ""percentage"": ""0.00""}, ""JavaScript"": {""size"": 7350, ""percentage"": ""0.05""}}",20003.0,50.0,751.0
GitLab,qbiel,2p-reco,28345896,2021-07-23T18:51:25.437Z,2025-05-08T09:40:04.493Z,master,0,0.0,1481811658.0,,Python,"{""Python"": {""size"": 234678, ""percentage"": ""100.00""}}",271.0,11.0,2.0
GitLab,nezu81,pihole-mega-lists,25029598,2021-03-10T15:30:45.196Z,2025-05-08T02:57:16.401Z,master,0,0.0,124399126.0,,Shell,"{""Shell"": {""size"": 3081, ""percentage"": ""100.00""}}",294.0,1.0,2.0
GitLab,geocity,geocity-wc-map,58996746,2024-06-18T11:04:02.388Z,2025-05-08T02:27:25.736Z,main,0,1.0,2671599.0,AGPL-3.0,TypeScript,"{""JavaScript"": {""size"": 519, ""percentage"": ""0.15""}, ""HTML"": {""size"": 3009, ""percentage"": ""0.87""}, ""TypeScript"": {""size"": 323123, ""percentage"": ""93.21""}, ""CSS"": {""size"": 20002, ""percentage"": ""5.77""}}",411.0,9.0,9.0
GitLab,uniandes1374113,anb-rising-stars-showcase,68350495,2025-03-25T13:42:39.475Z,2025-05-08T02:25:41.413Z,main,0,0.0,68958058.0,,Python,"{""Makefile"": {""size"": 5193, ""percentage"": ""7.11""}, ""Dockerfile"": {""size"": 755, ""percentage"": ""1.03""}, ""Python"": {""size"": 66895, ""percentage"": ""91.65""}, ""Shell"": {""size"": 146, ""percentage"": ""0.20""}}",115.0,9.0,8.0
GitLab,KNMI-OSS/spaceweather,hapi-ingest-scripts,48314684,2023-08-07T19:09:14.534Z,2025-05-08T11:13:27.918Z,main,1,0.0,1725614.0,Apache-2.0,Python,"{""Python"": {""size"": 454005, ""percentage"": ""100.00""}}",367.0,4.0,4.0
GitLab,doronbehar,nix-xilinx,36971213,2022-06-13T07:05:23.840Z,2025-05-08T09:02:12.389Z,master,17,9.0,206739.0,,Nix,"{""Nix"": {""size"": 13764, ""percentage"": ""65.33""}, ""Shell"": {""size"": 7304, ""percentage"": ""34.67""}}",772.0,1.0,4.0
GitLab,kaspervdheijden,sway,39871626,2022-10-01T10:41:58.225Z,2025-05-08T12:47:03.461Z,master,0,0.0,71486795.0,MIT,Shell,"{""CSS"": {""size"": 2732, ""percentage"": ""2.22""}, ""Shell"": {""size"": 120180, ""percentage"": ""97.78""}}",21.0,1.0,1.0
GitLab,thelabnyc,django-logpipe,1367861,2016-07-04T22:48:37.236Z,2025-05-08T11:06:46.578Z,master,16,9.0,505546.0,ISC,Python,"{""Dockerfile"": {""size"": 320, ""percentage"": ""0.28""}, ""Makefile"": {""size"": 630, ""percentage"": ""0.56""}, ""Shell"": {""size"": 596, ""percentage"": ""0.53""}, ""Python"": {""size"": 111187, ""percentage"": ""98.63""}}",879.0,1.0,6.0
GitLab,blackikeeagledocker,alpine-build,22460625,2020-11-15T10:30:59.280Z,2025-05-08T12:52:03.461Z,main,0,0.0,30426.0,,Shell,"{""Dockerfile"": {""size"": 209, ""percentage"": ""44.95""}, ""Shell"": {""size"": 256, ""percentage"": ""55.05""}}",18.0,1.0,1.0
GitLab,felix.jtl,jtl_returnless,67057246,2025-02-12T14:41:15.084Z,2025-05-08T08:09:16.893Z,main,0,1.0,38053.0,,PHP,"{""PHP"": {""size"": 5431, ""percentage"": ""70.51""}, ""Smarty"": {""size"": 2271, ""percentage"": ""29.49""}}",3.0,2.0,3.0
GitLab,fami-app-v2/familib,familabs,67084931,2025-02-13T08:12:54.038Z,2025-05-08T03:24:28.510Z,main,0,0.0,464778.0,MIT,Go,"{""Go"": {""size"": 259933, ""percentage"": ""100.00""}}",88.0,4.0,5.0
GitLab,GrieverV,rockbox,1210646,2016-05-21T07:12:42.281Z,2025-05-08T02:22:22.937Z,master,0,1.0,316843403.0,,C,"{""Makefile"": {""size"": 286711, ""percentage"": ""0.39""}, ""Shell"": {""size"": 119310, ""percentage"": ""0.16""}, ""Java"": {""size"": 79551, ""percentage"": ""0.11""}, ""C"": {""size"": 64410043, ""percentage"": ""87.09""}, ""Lua"": {""size"": 540917, ""percentage"": ""0.73""}, ""Raku"": {""size"": 22785, ""percentage"": ""0.03""}, ""C++"": {""size"": 5091514, ""percentage"": ""6.88""}, ""Perl"": {""size"": 423250, ""percentage"": ""0.57""}, ""Assembly"": {""size"": 1484296, ""percentage"": ""2.01""}, ""Linker Script"": {""size"": 106184, ""percentage"": ""0.14""}, ""CMake"": {""size"": 73884, ""percentage"": ""0.10""}, ""GAP"": {""size"": 3219, ""percentage"": ""0.00""}, ""Batchfile"": {""size"": 1089, ""percentage"": ""0.00""}, ""Python"": {""size"": 69819, ""percentage"": ""0.09""}, ""TeX"": {""size"": 1097310, ""percentage"": ""1.48""}, ""JavaScript"": {""size"": 408, ""percentage"": ""0.00""}, ""Dockerfile"": {""size"": 2342, ""percentage"": ""0.00""}, ""Awk"": {""size"": 190, ""percentage"": ""0.00""}, ""VBScript"": {""size"": 14190, ""percentage"": ""0.02""}, ""xBase"": {""size"": 39457, ""percentage"": ""0.05""}, ""Emacs Lisp"": {""size"": 3505, ""percentage"": ""0.00""}, ""Vim Script"": {""size"": 18782, ""percentage"": ""0.03""}, ""Ruby"": {""size"": 8754, ""percentage"": ""0.01""}, ""QMake"": {""size"": 3647, ""percentage"": ""0.00""}, ""PHP"": {""size"": 26342, ""percentage"": ""0.04""}, ""Smarty"": {""size"": 9242, ""percentage"": ""0.01""}, ""CSS"": {""size"": 1189, ""percentage"": ""0.00""}, ""NSIS"": {""size"": 4902, ""percentage"": ""0.01""}, ""DIGITAL Command Language"": {""size"": 13234, ""percentage"": ""0.02""}, ""Roff"": {""size"": 4486, ""percentage"": ""0.01""}}",38210.0,17.0,272.0
GitLab,tazkia.ac.id,cdc-tazkia,67552053,2025-02-28T03:04:02.406Z,2025-05-08T09:25:26.792Z,main,0,0.0,379448.0,,HTML,"{""CSS"": {""size"": 3970, ""percentage"": ""4.82""}, ""JavaScript"": {""size"": 1603, ""percentage"": ""1.95""}, ""Java"": {""size"": 2172, ""percentage"": ""2.64""}, ""HTML"": {""size"": 74603, ""percentage"": ""90.59""}}",11.0,1.0,1.0
GitLab,CentOS/Hyperscale/rpms,centos-release-hyperscale,66422291,2025-01-23T20:35:16.916Z,2025-05-08T04:04:38.028Z,c10s-sig-hyperscale,0,1.0,45193.0,,,,11.0,3.0,5.0
GitLab,sagidayan,linux-config,30678620,2021-10-22T11:39:59.403Z,2025-05-08T12:58:31.388Z,main,0,0.0,7923308.0,GPL-3.0,Shell,"{""Lua"": {""size"": 24787, ""percentage"": ""49.34""}, ""Shell"": {""size"": 25453, ""percentage"": ""50.66""}}",92.0,1.0,2.0
